x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
-59,964,784,984,1282,897,352,571,609,1052
509,49,783,591,815,712,346,716,591,830
290,-126,774,677,813,644,337,810,755,656
508,925,781,676,596,611,345,656,509,1036
1204,51,790,873,1052,802,338,644,915,1114
836,789,780,1219,655,563,339,1393,379,824
1416,449,779,651,1176,678,354,867,228,1462
367,-263,775,928,758,698,345,739,472,856
580,927,781,387,848,604,354,703,712,1109
709,802,786,780,737,597,363,700,249,711
921,527,778,861,741,760,358,744,450,1091
749,1140,784,172,646,716,359,369,810,1682
257,826,781,513,1342,908,369,820,783,1262
706,732,784,576,565,559,374,957,1020,804
866,849,779,728,991,961,374,483,1272,1048
996,224,785,937,512,787,369,1023,1192,1125
389,674,780,649,26,1065,359,952,254,772
1238,1293,772,1221,468,873,365,247,727,889
318,498,772,732,844,757,366,800,1091,1171
230,695,780,426,656,942,358,431,913,696
65,830,786,920,854,686,363,602,790,744
594,194,773,686,727,925,354,173,581,1149
511,1094,771,921,377,1185,359,712,1012,843
512,132,790,711,233,561,356,496,910,247
550,855,790,662,997,875,354,824,872,875
765,1320,780,437,329,833,357,503,1171,749
112,385,780,932,987,483,351,699,76,1057
549,55,779,675,1051,807,352,830,784,443
1059,822,779,645,1467,924,365,979,819,866
904,216,778,522,1280,1026,367,665,726,674
1053,388,779,1024,26,891,357,1407,409,380
976,474,769,642,780,907,349,1099,1093,799
95,702,782,1099,426,590,348,304,331,1261
531,340,773,680,495,896,356,299,1133,976
-27,148,779,368,612,521,360,486,904,1357
822,621,774,350,844,1060,356,207,734,831
504,557,779,540,1056,907,347,1187,553,403
184,398,782,1130,269,775,341,434,812,525
1162,210,780,854,1094,829,340,863,888,1048
1264,562,776,628,831,1160,346,850,389,835
1134,98,774,990,501,688,350,926,762,673
1113,52,771,735,581,937,345,721,1034,1003
1585,972,775,667,951,678,347,663,281,1038
1052,878,778,460,698,721,336,1092,702,875
680,867,781,517,1339,332,327,435,1278,881
365,570,776,1036,600,739,344,609,866,818
743,916,780,1519,611,909,339,333,221,722
714,404,771,754,863,648,344,587,251,655
310,833,778,881,681,894,335,566,369,931
871,487,784,613,951,667,344,441,760,603
650,162,784,1399,420,486,340,192,652,1276
342,331,785,1035,1112,695,332,1223,970,1381
1345,730,786,796,618,714,327,615,707,625
393,298,788,1056,501,892,339,942,804,472
759,276,787,1290,1333,760,337,1113,834,1236
739,325,778,945,986,764,332,1166,1069,705
835,883,781,908,985,1031,339,656,908,739
223,695,768,836,509,870,336,1029,761,692
214,945,777,857,1228,819,323,772,1089,748
552,750,777,753,1001,480,312,454,658,862
501,162,778,593,770,785,309,756,756,717
478,566,775,621,1017,707,310,572,609,1156
1000,770,774,301,856,636,314,149,965,1320
996,463,770,614,688,541,316,1568,974,1152
660,598,771,663,772,707,306,922,714,864
437,621,777,803,48,542,297,910,882,702
424,285,775,1071,846,606,299,713,447,1137
-57,456,770,190,1203,653,289,28,1051,926
287,626,779,734,884,697,291,214,567,697
1205,461,767,269,811,755,299,906,427,503
831,708,777,772,821,1041,293,657,962,954
439,662,776,860,815,589,283,1095,723,1185
1131,415,777,685,176,818,277,321,900,764
670,655,776,911,853,972,288,311,1062,946
1621,1305,785,1034,857,893,282,1315,573,715
560,64,786,868,1003,519,282,107,634,1206
496,433,776,884,1405,636,281,417,785,774
877,789,786,753,874,399,280,1342,652,1148
838,612,773,1013,832,778,283,564,702,975
463,1002,777,813,965,490,281,271,1047,832
670,557,781,343,731,854,278,923,1049,599
503,688,766,1194,1003,786,277,974,1125,-2
513,547,776,448,135,989,280,768,980,905
810,230,776,828,780,675,270,440,917,800
603,61,772,666,913,743,273,1293,704,849
196,410,770,694,1097,285,279,438,690,1203
231,617,776,463,1259,538,270,346,1531,745
585,549,776,958,596,528,263,696,687,743
1039,682,782,565,1001,862,274,570,36,1313
652,-56,776,324,1088,616,265,868,995,1067
445,782,785,1014,1014,780,256,1207,591,1006
435,626,772,530,553,727,267,1181,1028,1025
422,574,771,219,836,1002,264,928,665,1128
731,458,768,1099,776,1114,271,824,465,476
1162,312,777,378,543,434,266,288,824,828
514,-319,778,628,868,1034,267,653,797,890
388,1077,776,551,985,852,257,713,454,871
915,626,776,268,633,957,266,594,641,918
420,914,769,972,1345,579,263,951,928,1270
714,1209,769,502,707,427,256,771,526,1205
219,537,769,1150,482,580,263,659,786,1296
489,1282,779,894,807,711,264,1108,850,596
159,1067,776,891,707,648,274,896,831,770
629,415,768,1244,660,594,281,1075,694,963
242,248,766,444,1016,899,269,907,777,648
818,823,778,821,1122,664,280,170,850,1215
960,448,776,830,635,891,291,929,1048,532
423,866,771,998,670,619,300,1603,141,1081
388,376,771,519,943,624,285,973,990,855
795,652,776,921,1198,841,294,535,580,498
1299,300,774,645,845,610,289,539,750,1109
124,700,786,1060,691,124,301,586,343,778
965,549,774,513,294,769,298,385,520,541
1525,94,770,669,400,651,302,478,738,948
363,249,777,609,776,846,310,1068,887,564
982,850,787,959,83,423,316,694,1231,724
246,168,781,1129,727,481,300,684,1198,661
425,138,785,847,324,863,310,1183,582,344
501,909,769,750,919,908,315,831,1076,743
570,875,771,457,1186,661,305,907,872,941
556,637,777,858,570,640,314,764,810,422
918,877,768,1077,582,582,308,902,563,480
107,718,786,777,833,750,317,735,708,840
-8,779,778,590,453,822,324,1190,844,553
225,971,777,1168,852,877,325,341,608,1194
311,721,778,1239,480,622,330,886,659,635
95,703,769,668,921,796,323,639,862,1112
918,-83,785,578,703,444,326,1008,915,1111
838,682,775,934,1623,693,324,965,615,1125
888,408,778,1183,804,829,334,425,1087,1110
197,694,774,548,966,522,337,898,566,787
749,808,771,640,740,488,342,669,1301,1223
164,162,779,776,850,1056,349,1124,424,1398
1348,602,774,568,911,1035,348,803,889,608
800,710,776,1000,620,717,351,951,871,314
767,448,786,774,1387,648,354,448,927,589
928,291,780,1164,1048,837,345,584,869,840
1092,613,776,1264,1143,887,343,859,770,1209
346,742,775,765,1170,611,350,1483,191,728
987,740,790,1019,474,608,344,830,819,648
496,645,779,980,468,517,344,1314,504,350
1016,350,784,430,860,577,344,1078,471,636
461,996,788,497,750,718,338,738,477,883
341,305,776,784,1133,651,342,502,509,811
42,688,778,951,247,970,332,773,732,392
1195,269,773,324,890,725,341,937,1103,932
672,1159,787,612,1245,625,324,348,1106,824
1489,490,782,873,726,483,341,626,861,930
1282,333,777,705,514,919,322,896,640,923
1002,301,780,912,710,545,323,928,773,695
217,953,776,373,311,740,326,1679,885,1093
946,1157,776,420,431,1004,314,485,892,1162
1409,175,773,539,1025,598,320,954,782,1217
1648,903,779,1248,596,523,318,501,788,1211
603,296,776,1017,852,690,308,854,259,973
871,587,768,731,1015,463,302,832,633,988
589,754,771,631,829,462,317,643,679,684
538,-260,778,862,848,413,310,275,954,820
650,870,778,730,1171,668,307,755,708,653
1084,1054,782,1409,941,603,302,742,569,966
1164,964,786,561,1422,890,306,559,905,757
643,878,776,971,839,681,305,823,825,927
1235,852,781,714,1096,667,301,238,918,923
152,585,777,318,902,670,308,226,640,437
143,457,777,1137,448,917,308,736,728,806
46,524,767,974,691,743,313,927,426,780
75,549,766,511,1205,948,296,1065,397,901
269,522,776,588,891,741,304,407,725,792
667,633,780,831,759,713,301,569,682,863
710,276,766,941,730,565,312,949,713,1235
630,291,776,817,1166,403,311,918,1076,1397
916,679,775,683,874,673,301,526,862,1010
588,316,773,941,318,561,302,977,1299,649
1226,920,767,897,522,679,306,720,676,679
829,635,783,749,1038,284,293,506,890,732
1305,80,775,924,567,958,300,790,602,236
1135,238,768,693,647,724,309,1291,517,776
1040,634,780,913,1493,631,300,320,698,1356
1005,622,777,567,1122,699,292,941,360,988
1081,1101,784,424,687,1024,302,240,707,172
1089,391,776,706,533,816,296,752,743,597
470,223,768,679,899,832,294,428,592,492
821,1012,774,842,999,594,285,1122,923,752
459,530,775,523,916,591,282,670,833,709
1074,688,768,923,883,909,289,596,320,741
147,456,779,837,580,824,288,1000,762,748
1299,457,767,882,987,395,282,254,1091,771
693,651,769,787,569,644,281,1043,563,888
826,761,774,791,770,791,272,568,1085,429
778,500,775,851,890,639,267,679,602,771
686,-17,782,710,763,989,275,1012,900,646
509,481,782,428,879,744,278,388,829,1244
519,45,768,842,313,918,262,1111,559,689
152,367,774,733,1185,986,271,792,1050,726
861,322,765,829,843,715,271,906,782,813
1178,1085,776,968,525,745,266,578,836,470
456,212,777,443,645,883,276,872,-191,973
797,581,767,440,828,1000,269,910,729,904
460,34,776,1061,938,867,280,804,740,614
593,418,783,599,731,413,268,277,842,385
323,4,783,1191,964,1053,285,1338,792,940
597,879,779,657,890,769,295,1074,731,1081
977,631,779,911,511,478,288,1426,941,1118
58,797,787,-71,741,589,290,951,793,571
-1,208,774,964,451,997,300,375,631,695
1133,844,786,1025,745,713,295,674,669,637
942,416,789,533,1171,544,294,532,1209,1184
239,639,779,476,937,572,296,688,908,733
1026,967,772,630,490,441,298,916,1052,729
560,152,785,1338,660,374,300,334,796,1221
971,90,771,814,840,1115,297,585,975,964
350,193,789,934,1409,725,286,1606,632,996
673,66,786,349,362,635,298,1095,880,840
738,657,773,288,775,576,291,468,765,1238
835,340,779,705,629,939,300,469,1165,798
1269,644,778,1317,974,519,299,979,771,395
615,752,779,821,727,866,291,435,762,1256
585,204,772,979,886,775,307,920,958,471
802,1080,778,547,920,708,297,1128,830,1000
284,882,776,822,825,795,299,799,782,1210
1078,158,780,750,596,766,299,906,614,878
1221,172,779,875,901,1213,309,811,717,662
216,635,772,959,349,563,305,781,1180,1329
416,355,774,716,273,437,316,931,654,945
827,780,770,1212,833,553,306,681,747,851
566,771,781,934,658,942,309,628,911,682
388,93,785,1373,1185,772,311,687,605,806
608,547,781,434,1043,681,309,712,801,955
684,629,779,427,1121,931,319,1189,977,1138
404,742,783,704,346,913,327,526,640,638
56,666,780,919,430,860,310,776,802,848
1281,269,780,695,709,837,323,323,798,776
818,838,783,1127,667,777,319,1085,924,906
357,578,776,440,510,343,317,626,831,1231
570,744,778,476,495,774,320,202,830,955
-33,845,779,965,764,669,331,1103,986,1015
687,1237,789,392,1006,686,334,883,1109,942
621,996,781,1108,774,789,333,567,1240,780
1165,1002,778,844,155,720,334,959,95,1147
427,1198,779,719,653,612,344,1230,756,835
687,493,789,569,1197,932,343,645,981,959
1141,303,785,604,883,796,353,551,769,773
577,761,776,605,730,472,350,939,1040,836
975,977,778,476,487,844,340,852,1169,730
416,197,771,1187,1128,356,346,1446,943,1201
526,315,771,444,627,731,344,518,835,1055
422,700,779,862,680,575,351,4,972,530
1414,1030,775,510,682,844,342,1026,968,647
548,225,772,953,882,912,342,975,503,275
644,398,771,789,954,706,357,815,864,1188
380,339,770,442,677,993,351,381,1184,428
769,378,775,725,677,736,347,1050,1001,747
27,763,772,590,922,1012,355,961,989,669
1079,589,779,1082,659,750,363,444,594,1385
827,664,788,669,904,503,368,628,1049,1082
572,655,771,481,842,493,358,986,875,827
14,461,786,864,673,546,356,848,701,782
53,371,770,859,518,766,364,964,646,822
-299,768,779,842,616,852,369,874,932,1074
738,859,787,425,584,646,373,979,736,442
694,778,773,840,1262,789,368,478,895,684
903,1217,770,681,572,732,379,529,800,1251
401,870,788,597,1163,778,379,405,851,741
878,-284,780,756,779,780,359,754,1209,733
-107,731,779,610,743,929,370,551,693,633
277,688,777,1012,429,624,370,1105,1143,1009
999,-396,777,933,759,1034,379,424,265,716
571,336,776,748,1027,705,365,1374,178,1068
-3,523,769,961,1133,661,380,196,803,867
713,428,779,735,869,652,371,814,890,782
427,508,774,199,778,564,369,1290,677,1081
1423,638,783,568,953,363,369,616,1676,864
1075,-121,772,354,433,728,374,752,828,919
1112,838,775,711,602,857,369,313,445,1105
451,858,784,934,694,922,366,994,830,990
591,206,772,872,834,1152,366,898,841,483
943,297,779,521,854,610,374,31,932,407
1005,825,789,314,1199,460,370,738,696,341
218,624,781,844,1077,672,384,144,913,1091
1025,335,771,703,475,881,375,539,539,857
723,317,769,998,564,849,367,952,1033,572
549,1605,771,722,1485,922,375,1063,487,445
604,797,779,724,451,701,382,830,1099,795
901,455,778,213,622,524,382,678,651,767
880,502,770,667,1069,762,377,629,955,883
335,524,774,495,1201,701,385,513,951,1429
752,512,775,525,892,731,375,282,812,1336
710,261,768,773,1059,990,380,1146,780,993
635,1216,775,652,1231,506,382,657,945,517
581,461,774,878,1118,881,372,846,905,489
757,918,766,920,623,897,381,673,868,717
904,916,782,671,411,586,368,784,1242,657
175,660,774,629,734,700,373,872,834,1095
453,876,774,655,812,1011,362,1002,1041,318
525,453,783,970,290,849,371,950,1160,1038
1032,299,772,1101,716,605,355,192,1256,891
157,428,766,720,657,759,355,805,1183,1381
447,73,782,811,882,582,361,909,770,1002
701,397,774,989,1092,573,354,1181,629,1129
937,-232,782,643,263,368,353,770,1060,739
222,626,779,616,819,856,356,1014,642,751
1081,346,784,820,968,990,356,-64,581,1237
553,925,774,727,669,888,353,506,820,954
648,678,782,892,384,718,356,142,888,1059
846,2,773,160,886,692,360,584,1038,698
821,638,781,552,826,722,349,1090,1144,1092
876,318,764,795,757,811,358,900,486,1606
481,1444,771,476,908,1018,355,439,894,1178
928,190,782,828,691,1086,344,1164,1103,867
1055,567,774,701,640,977,352,727,628,305
1582,1151,771,1077,790,1031,361,690,1152,837
693,1164,782,820,1009,773,352,820,1073,343
1434,1445,765,896,1288,449,347,1130,1013,1346
932,347,773,700,338,729,346,1281,595,1329
-147,741,774,681,631,720,335,856,438,797
577,20,776,703,475,806,327,729,871,939
672,-205,767,746,953,573,326,1178,908,669
181,350,765,1152,696,731,332,480,684,454
0,658,774,484,803,631,326,636,779,1129
1229,179,776,784,618,615,326,1013,1228,707
851,840,780,481,1034,891,316,591,1053,448
618,908,768,941,666,807,328,843,769,794
372,609,774,627,1199,707,319,317,987,990
605,1447,782,274,669,817,313,1126,892,899
916,462,764,558,803,1014,323,880,995,1180
372,296,770,536,846,648,310,1463,955,987
491,596,772,466,1206,589,300,820,278,565
760,268,769,638,789,977,290,543,779,670
950,691,778,1162,1111,971,291,659,568,1094
393,-189,765,423,906,811,293,484,1177,904
1380,762,772,931,888,1048,285,1302,1258,937
750,946,779,807,1106,447,279,874,869,935
522,654,781,252,790,887,277,982,664,1089
651,639,772,1077,991,835,284,1020,1018,904
327,26,763,669,903,604,293,156,1239,1122
779,-17,772,361,474,999,280,411,645,1344
355,763,774,328,740,593,285,1122,650,985
432,527,770,157,495,767,291,912,855,958
944,608,772,1023,710,564,281,1053,653,685
295,709,779,782,1234,708,271,681,1144,799
913,814,775,791,457,602,277,1241,898,928
652,943,777,289,777,931,272,846,877,793
472,891,762,332,670,594,291,758,709,1137
226,850,771,473,744,631,275,558,518,935
99,775,770,1007,981,818,272,1051,704,275
659,559,772,1041,609,508,262,572,83,703
839,716,771,956,435,704,271,692,615,934
871,630,765,397,610,595,269,528,879,657
241,455,768,500,-2,636,258,627,1167,1009
759,404,762,658,1171,711,271,1537,824,500
336,119,772,584,683,764,261,775,959,938
1116,660,767,1099,566,842,270,871,782,895
346,939,774,1152,605,1013,263,1227,884,1330
1096,646,772,860,666,842,264,633,951,1049
1007,260,778,1020,523,640,268,504,875,649
0,685,772,1332,1012,611,259,823,744,725
983,1379,776,816,925,724,259,335,727,1160
886,185,766,431,1043,872,259,314,1062,1410
497,1280,775,625,1064,807,258,605,902,1260
788,282,765,571,1029,429,269,467,498,613
1255,324,765,1064,1083,800,259,639,976,864
436,315,769,820,540,889,252,863,898,546
833,-32,772,1147,634,627,262,67,946,1408
1404,754,782,483,685,707,261,-50,760,1219
852,1381,779,479,269,761,269,378,571,1268
292,13,773,621,787,944,262,1153,1004,1066
675,901,764,756,561,560,253,618,795,954
1217,-167,772,1073,522,883,263,708,1118,781
637,1065,767,510,632,478,263,454,752,990
564,567,780,568,1301,787,261,664,790,1043
426,763,778,711,989,521,269,737,536,963
772,1124,774,723,495,1060,265,909,617,919
667,396,772,743,1048,684,276,762,608,867
1115,459,764,1155,756,646,273,604,757,918
557,465,769,974,593,630,274,750,633,850
914,78,780,750,611,586,283,862,771,622
1115,850,779,597,963,915,281,751,857,1008
867,-31,774,985,905,655,291,1280,861,798
624,605,784,1018,902,746,290,689,922,1145
1500,941,774,651,1171,814,299,1001,1086,558
319,165,781,555,847,798,287,572,690,966
620,1121,774,1115,413,615,296,617,759,1004
745,476,778,719,1111,651,306,956,926,979
1047,191,775,728,888,753,303,805,470,1110
844,609,778,714,688,555,290,1079,884,982
1420,691,783,504,289,724,288,1022,772,839
785,405,780,700,915,923,303,627,623,389
775,1291,774,1050,715,679,312,349,836,766
22,0,767,516,720,267,303,1119,878,1000
534,985,784,308,1300,568,321,1175,782,781
1335,61,774,556,555,733,313,801,684,980
661,591,765,996,999,806,320,-64,1105,1620
1000,694,772,679,1101,595,318,914,642,788
681,689,782,815,1070,1166,313,1194,598,1030
727,327,769,817,140,759,320,1034,900,841
734,635,776,671,459,569,307,1163,611,1068
441,696,774,1132,1349,650,317,933,988,472
1096,1071,769,700,822,979,316,1174,1169,293
498,950,766,1160,988,816,312,924,1073,688
1352,648,774,612,614,606,319,793,738,534
805,1207,783,901,878,1069,314,934,262,965
553,389,778,782,382,948,317,785,878,813
1338,506,764,1280,939,740,319,708,717,1157
679,658,771,460,934,722,311,893,945,802
812,305,774,912,482,576,321,1109,900,991
735,432,772,620,641,965,326,910,626,1307
486,1111,783,601,1077,840,321,179,467,1000
799,940,775,707,1049,699,318,1076,473,856
733,717,781,575,416,898,327,588,549,577
673,358,775,803,606,304,336,1118,1225,1137
188,521,775,1093,1074,771,333,378,784,791
498,835,767,687,769,706,346,992,927,1005
341,636,767,562,273,926,343,488,611,809
1014,861,767,949,796,718,330,586,873,1209
722,701,769,830,768,497,339,81,973,838
814,673,775,673,498,623,348,1058,634,193
836,420,774,784,132,895,350,491,673,999
400,873,767,825,457,482,358,650,945,449
1506,793,775,363,1081,622,349,1062,365,1117
749,659,785,750,955,994,343,1014,699,1522
692,1219,784,886,1048,787,353,476,634,760
759,55,775,1161,1001,860,358,550,854,1076
1395,774,775,541,1139,807,360,1037,1095,1065
899,741,766,369,723,698,368,845,747,833
716,658,771,625,553,715,356,399,871,786
567,968,775,223,960,523,367,561,658,1091
992,595,767,894,795,817,366,404,1138,1322
1174,1245,775,704,841,668,359,179,812,540
1077,1091,776,723,1179,1011,360,1002,623,1071
-50,811,779,714,650,579,356,466,892,1170
397,673,775,509,477,725,366,1118,622,1025
397,1152,765,656,601,972,358,1156,448,1244
747,857,767,876,1122,709,365,668,922,1065
1140,368,779,796,1030,539,360,1215,496,563
-376,496,775,595,1239,592,370,599,766,1068
905,1039,780,680,917,1009,365,727,647,1231
-58,711,769,740,1019,615,365,974,672,788
624,700,769,433,512,781,366,1080,1072,620
715,33,782,425,966,896,374,1220,871,689
46,962,776,778,1065,979,365,974,912,1143
720,468,771,452,304,723,356,853,903,1220
839,784,769,593,1117,666,359,1026,596,386
783,622,776,680,778,656,362,1141,668,936
